id,title,author,book_category_id,created_at,updated_at,slug,isbn,subtitle,subjects,cover_photo_url
1570,Programming in Objective-C 2.0,Stephen G. Kochan,4,NULL,17/08/2013 09:10,programming-in-objective-c-2-0,032188728X,,,
1572,Programming Perl, Tom Christiansen,4,NULL,17/08/2013 09:09,programming-perl,596004923,,Perl (Computer program language),
1573,Programming Ruby,Dave Thomas,4,NULL,17/08/2013 10:10,programming-ruby,1937785491,,,
1575,Programming Amazon Web Services, James Murty,4,NULL,17/08/2013 10:09,programming-amazon-web-services,596515812,"S3, EC2, SQS, FPS, and SimpleDB","Internet programming, Web services",
1577,The Rails 3 way, Obie Fernandez,4,NULL,17/08/2013 09:50,the-rails-3-way,321601661,,"Development, Application software, Ruby on rails (Electronic resource), Web site development, Object-oriented programming (Computer science), Ruby (Computer program language)",
1581,Zend Framework 1.8 Web Application Development,Keith Pope,4,NULL,17/08/2013 10:10,zend-framework-1-8-web-application-development,1847194222,,,
1587,Beginning Ruby, Peter Cooper,4,NULL,17/08/2013 09:30,beginning-ruby,1430223634,from novice to professional,"Ruby (Computer program language), Ruby (Programmiersprache)",
1588,Programming in Scala, Martin Odersky,4,NULL,14/01/2014 13:53,programming-in-scala,981531644,Second Edition,"Scala (Computer program language), Computer programming, Programming languages (Electronic computers)",
1592,MCTS self-paced training kit (Exam 70-502), Matthew A. Stoecker,1,NULL,18/08/2013 10:45,mcts-self-paced-training-kit-exam-70-502,735625662,Microsoft .NET Framework 3.5 : Windows presentation foundation,"Windows presentation foundation, Electronic data processing personnel -- Certification, Application software -- Development -- Examinations -- Study guides, Microsoft .NET Framework -- Examinations -- Study guides",
1593,MCTS self-paced training kit (exam 70-562), Mike Snell,1,NULL,18/08/2013 10:44,mcts-self-paced-training-kit-exam-70-562,073562562X,"Microsoft .NET Framework 3.5, ASP.NET application development","Development, Examinations, Application software, Certification, Study guides, Electronic data processing personnel, Microsoft .NET Framework",
1610,MCTS self-paced training kit (exam 70-680),Ian McLean,1,NULL,18/08/2013 11:04,mcts-self-paced-training-kit-exam-70-680,735627088,configuring Windows 7,,
1612,"Designing and developing ASP.NET applications using the Microsoft .NET Framework 3.5, exam 70-564",Microsoft Official Academic Course,1,NULL,18/08/2013 11:03,designing-and-developing-asp-net-applications-using-the-microsoft-net-framework-3-5-exam-70-564,470551402,,"Active server pages, Examinations, Certification, Study guides, Microsoft .NET Framework, Electronic data processing personnel",
1626,Effective C♯, Bill Wagner,1,NULL,18/08/2013 10:58,effective-c,321658701,50 specific ways to improve your C♯,"C♯ (Computer program language), Database management, Microsoft .NET Framework",
1642,Architecting Microsoft  .NET solutions for the enterprise, Dino Esposito,1,NULL,18/08/2013 11:15,architecting-microsoft-net-solutions-for-the-enterprise,073562609X,,"Microsoft .NET, Operating systems (Computers)",
1643,.NET application architecture guide,Microsoft,1,NULL,18/08/2013 11:15,net-application-architecture-guide,073562710X,,"Development, Software architecture, Microsoft .NET, Application software",
1659,Microsoft SQL Server 2008 step by step, Mike Hotek,1,NULL,18/08/2013 11:44,microsoft-sql-server-2008-step-by-step,735626049,,"SQL server, Client/server computing, Relational databases",
1661,Microsoft. NET Framework 3.5 - ASP.NET Application Development,"Mike Snell, Glenn Johnson, Tony Northrup, and GrandMasters",1,NULL,18/08/2013 11:42,microsoft-net-framework-3-5-asp-net-application-development,470551399,,,
1662,More effective C♯, Bill Wagner,1,NULL,18/08/2013 11:42,more-effective-c,321485890,50 specific ways to improve your C♯,"C♯ (Computer program language), Database management, Microsoft .NET",
1665,Pro WF,Bruce Bukovics,1,NULL,18/08/2013 11:37,pro-wf,1430227214,,,
1673,Professional C# 4 and .Net 4, Christian Nagel,1,NULL,18/08/2013 11:28,professional-c-4-and-net-4,470502258,,"Design, Web sites, C# (Computer program language), Microsoft .NET, Web servers",
1675,Microsoft SQL server 2008 reporting services step by step, Stacia Misner,1,NULL,18/08/2013 11:25,microsoft-sql-server-2008-reporting-services-step-by-step,735626472,,"Client/server computing, SQL server",
1676,Professional WCF 4 Windows Communication Foundation with  .NET 4,"Pablo Cibraro, Kurt Claeys, Fabio Cozzolino, Johann Grabner",1,NULL,18/08/2013 11:24,professional-wcf-4-windows-communication-foundation-with-net-4,470563141,,,
1677,Programming C#,Jesse Liberty,1,NULL,18/08/2013 11:18,programming-c,1449320414,,,
1679,Programming Entity Framework,Julia Lerman,1,NULL,18/08/2013 12:17,programming-entity-framework,596807260,,,
1686,Programming Microsoft SQL Server 2008, Leonard Lobel,1,NULL,18/08/2013 12:13,programming-microsoft-sql-server-2008--2,735625999,,"SQL server, Client/server computing, Database management",
1689,Sharepoint 2007 development recipes, Mark E. Gerow,1,NULL,18/08/2013 12:10,sharepoint-2007-development-recipes,1430209615,a problem-solution approach,"Microsoft SharePoint (Electronic resource), Intranets (Computer networks), Web servers",
1690,Silverlight 1.0 unleashed, Adam Nathan,1,NULL,18/08/2013 12:09,silverlight-1-0-unleashed,672330075,,"Silverlight (Electronic resource), Multimedia systems, Web sites -- Design, Application software -- Development",
1692,SQL Server 2005,William R. Stanek,1,NULL,18/08/2013 12:06,sql-server-2005,8120329201,,,
1695,Programming Microsoft SQL Server 2008, Leonard Lobel,1,NULL,18/08/2013 12:05,programming-microsoft-sql-server-2008,735625999,,"SQL server, Client/server computing, Database management",
1696,SQL Server 2008 - Implementation and Maintenance - Training Kit,Mike Hotek,1,NULL,18/08/2013 12:04,sql-server-2008-implementation-and-maintenance-training-kit,9.78074E+12,,,
1697,SQL Server 2008 Internals,Kalen Delaney,1,NULL,18/08/2013 12:04,sql-server-2008-internals,735626243,,,
1698,SQL Server 2008: T-SQL Querying,Itzik Ben-Gan,1,NULL,18/08/2013 12:03,sql-server-2008-t-sql-querying,735626030,,,
1699,Mastering System center configuration manager 2007, Chris Mosby,1,NULL,18/08/2013 12:03,mastering-system-center-configuration-manager-2007,047017367X,,"Microsoft Systems management server, Computer networks -- Management",
1701,Sams teach yourself ASP.NET 4 in 24 hours complete starter kit, Scott Mitchell,1,NULL,18/08/2013 12:02,sams-teach-yourself-asp-net-4-in-24-hours-complete-starter-kit,672333058,,,
1705,Thinking of - Delivering Solutions on the Windows Azure Platform - Ask the Smart Questions,"Dan Scarfe, Marcus Tillett, Stephen Parker",1,NULL,18/08/2013 11:59,thinking-of-delivering-solutions-on-the-windows-azure-platform-ask-the-smart-questions,956155634,,,
1706,Thinking of - Maximising your Investment as a Microsoft Partner - Ask the Smart Questions,"Julie Simpson, Andy Trish",1,NULL,18/08/2013 11:59,thinking-of-maximising-your-investment-as-a-microsoft-partner-ask-the-smart-questions,956155669,,,
1709,Visual Basic 2008, Rod Stephens,1,NULL,18/08/2013 11:57,visual-basic-2008,470182628,programmer's reference,,
1711,MCTS self-paced training kit (exam 70-515), Anthony Northrup,1,NULL,18/08/2013 11:53,mcts-self-paced-training-kit-exam-70-515,735627401,web applications development with Microsoft .Net framework 4,"Electronic data processing personnel, Certification",
1722,C# in Depth,Jon Skeet,1,NULL,18/08/2013 11:07,c-in-depth,161729134X,,,
1724,Accessing Data with Microsoft .NET framework 4,Glenn Johnson,1,NULL,18/08/2013 10:41,accessing-data-with-microsoft-net-framework-4,735627398,,,
1727,Applied WPF 4 in context, Raffaele Garofalo,1,NULL,18/08/2013 10:36,applied-wpf-4-in-context,1430234709,,"Windows presentation foundation, Application software, Microsoft .NET Framework",
1729,ASP.NET 3.5 Unleashed,Stephen Walther,1,NULL,18/08/2013 10:34,asp-net-3-5-unleashed,672335646,,,
1730,C# 4.0 in a Nutshell,"Joseph Albahari, Ben Albahari",1,NULL,18/08/2013 10:32,c-4-0-in-a-nutshell,596800959,,,
1733,C# 4.0 Pocket Reference,"Joseph Albahari, Ben Albahari",1,NULL,18/08/2013 10:32,c-4-0-pocket-reference,1449394019,,,
1735,CLR via C#,Jeffrey Richter,1,NULL,18/08/2013 11:05,clr-via-c,735667454,,,
1740,Functional programming in C#, Oliver Sturm,1,NULL,18/08/2013 10:54,functional-programming-in-c,470744588,classic programming techniques for modern projects,"COMPUTERS / Programming Languages / C, Functional programming (Computer science), C# (Computer program language)",
1741,How we test software at Microsoft, Alan Page,1,NULL,18/08/2013 10:54,how-we-test-software-at-microsoft,735624259,,"Microsoft Corporation, Computer software -- Testing, Computer software -- Testing -- Case studies",
1745,Learning C#,Jesse/ MacDonald Liberty,1,NULL,18/08/2013 10:50,learning-c,596521065,,,
1747,Microsoft SharePoint 2010 unleashed, Michael Noel,1,NULL,18/08/2013 11:09,microsoft-sharepoint-2010-unleashed,672333252,,,
1750,Nhibernate 3 Beginners Guide,"Dr. Gabriel Nicolas Schenker, Aaron Cure",1,NULL,18/08/2013 11:41,nhibernate-3-beginners-guide,1849516022,,,
1752,NHibernate in action,"Pierre Kuate, Christian Bauer",1,NULL,18/08/2013 11:41,nhibernate-in-action,1932394923,,"Hibernate (Electronic resource), Object-oriented programming (Computer science), Java (Computer program language), Microsoft .NET",
1754,Pro ASP.NET MVC 3 Framework,"Adam Freeman, Steven Sanderson",1,NULL,18/08/2013 11:39,pro-asp-net-mvc-3-framework,1430234040,,,
1757,Pro C# 2010 and the .NET 4 platform, Andrew W. Troelsen,1,NULL,18/08/2013 11:38,pro-c-2010-and-the-net-4-platform,1430225491,,"Internet programming, C# (Computer program language), Microsoft .NET",
1759,Pro WF Windows Workflow in .NET 4,Bruce Bukovics,1,NULL,18/08/2013 11:36,pro-wf-windows-workflow-in-net-4,1430227214,,,
1760,Pro WPF in C# 2010,Matthew MacDonald,1,NULL,18/08/2013 11:36,pro-wpf-in-c-2010,1430272058,,,
1769,SharePoint Server 2010 Enterprise Content Management,"Todd Kitta, Brett Grego, Chris Caplinger, Russ Houberg",1,NULL,18/08/2013 12:09,sharepoint-server-2010-enterprise-content-management,470584653,,,
1770,Silverlight 3 Programmer's Reference," J. Ambrose Little,  Jason Beres,  Grant Hinkson,  Devin Rader,  Joe Croney",1,NULL,18/08/2013 12:08,silverlight-3-programmer-s-reference,470385405,,,
1775,WPF4 Unleashed, Adam Nathan,1,NULL,18/08/2013 11:48,wpf4-unleashed,978-0672331190,101 Windows phone 7 apps,"Development, Smartphones, Application software, Mobile computing, Programming, Windows phone (Computer file)",
1794,Sun Certified Programmer for Java 6 Study Guide,"Kathy Sierra, Bert Bates",2,29/03/2012 10:48,14/08/2013 17:29,sun-certified-programmer-for-java-6-study-guide,70264988,,,
1795,Scala for the impatient, Cay S. Horstmann,4,02/04/2012 10:13,17/08/2013 10:07,scala-for-the-impatient,321774094,,"Scala (Computer program language), Computer programming, Programming languages (Electronic computers)",
1796,The LEGO Mindstorms NXT 2.0 discovery book, Laurens Valk,9,02/04/2012 10:39,17/08/2013 08:54,the-lego-mindstorms-nxt-2-0-discovery-book,1593272111,a beginner's guide to building and programming robots,"Popular works, Design and construction, Programming, Robots, LEGO toys",
1807,Professional WCF 4 Windows Communication Foundation with .NET 4,"Pablo Cibraro, Kurt Claeys, Fabio Cozzolino, Johann Grabner",1,13/04/2012 07:59,18/08/2013 11:24,professional-wcf-4-windows-communication-foundation-with-net-4--2,978-0470563144,,,
1808,MCTS self-paced training kit (exam 70-503), Bruce Johnson,1,13/04/2012 08:00,18/08/2013 11:16,mcts-self-paced-training-kit-exam-70-503,735625654,"Microsoft .NET Framework 3.5, Windows Communication Foundation","Microsoft Windows (Computer file) -- Examinations -- Study guides, Electronic data processing personnel -- Certification, Application software -- Development -- Examinations -- Study guides, Microsoft .NET Framework -- Examinations -- Study guides",
1816,Coders at work, Peter Seibel,4,13/04/2012 08:13,17/08/2013 09:30,coders-at-work,1430219483,Reflections on the Craft of Programming,"Programmatuurtechniek, Programmierung, Computer programmers, Computer programming, Interviews, Programmierer, Computerprogrammeurs",
1819,Getting to Yes - Negotiating an Agreement Without Giving in,"Roger Fisher, William Ury",8,13/04/2012 13:04,14/08/2013 17:53,getting-to-yes-negotiating-an-agreement-without-giving-in,1847940935,,,
1821,Programming Entity Framework: Code First,"Julia Lerman, Rowan Miller",1,23/04/2012 12:58,18/08/2013 12:16,programming-entity-framework-code-first,1449312942,,,
1822,Programming Entity Framework: DbContext,"Julia Lerman, Rowan Miller",1,24/04/2012 11:55,18/08/2013 12:16,programming-entity-framework-dbcontext,1449312969,,,
1835,The definitive guide to Pylons, James Gardner,4,09/05/2012 15:42,17/08/2013 09:55,the-definitive-guide-to-pylons,1590599349,,"Web site development, Python (Computer program language)",
1838,Test-driven iOS development, Graham Lee,4,14/05/2012 11:11,17/08/2013 09:59,test-driven-ios-development,321774183,,"Development, Testing, IOS (Electronic resource), Computer software",
1839,Beginning Rails 3,"Cloves Carneiro Jr., Rida Al Barazi",4,18/05/2012 10:31,17/08/2013 09:30,beginning-rails-3,1430224339,,,
1851,Professional Android 4 application development, Reto Meier,6,31/05/2012 16:43,17/08/2013 08:32,professional-android-4-application-development,1118102274,,"Development, Mobile computing, Application software, Android (Electronic resource)",
1860,SharePoint 2010 DEvelopment with Visual Studio 2010,"Carter, Scholl, & Jausovec",4,18/06/2012 15:36,17/08/2013 10:05,sharepoint-2010-development-with-visual-studio-2010,321718313,,,
1863,The Developer's Code - What Real Programmers Do,Ka Wai Cheung,4,22/06/2012 09:42,17/08/2013 09:54,the-developer-s-code-what-real-programmers-do,1934356794,,,
1864,Codermetrics,Jonathan Alexander,8,22/06/2012 09:44,14/08/2013 17:52,codermetrics,978-1449305154,,,
1866,JavaScript Patterns,Stoyan Stefanov,5,05/07/2012 10:02,15/08/2013 07:54,javascript-patterns,596806752,Build Better Applications with Coding and Design Patterns,,
1877,Learning ActionScript 3.0,"Rich Shupe, Zevan Rosser",4,31/07/2012 11:46,17/08/2013 09:25,learning-actionscript-3-0,144939017X,,,
1878,The Social Executive,Sharif Khalladi,9,31/07/2012 12:34,17/08/2013 08:53,the-social-executive,1482361205,,,
1879,Leading lean software development, Mary Poppendieck,8,31/07/2012 13:23,14/08/2013 17:57,leading-lean-software-development,321620704,results are not the point,"Management information systems, Computer software -- Development, Organizational effectiveness",
1884,Business analysis techniques, James Cadle,8,02/08/2012 10:12,12/08/2013 22:11,business-analysis-techniques,190612423X,72 essential tools for success,,
1886,Professional Sitecore Development,John West,4,29/08/2012 16:16,17/08/2013 09:20,professional-sitecore-development,047093901X,,,
1887,Effective C♯, Bill Wagner,1,17/09/2012 11:59,18/08/2013 10:57,effective-c--3,321658701,50 specific ways to improve your C♯,"C♯ (Computer program language), Database management, Microsoft .NET Framework",
1906,Designing and Developing Web Applications Using Microsoft .NET Framework 4,Tony Northrup,1,21/03/2013 12:53,18/08/2013 11:01,designing-and-developing-web-applications-using-microsoft-net-framework-4,735657262,,,
1907,Advanced Google AdWords, Brad Geddes,9,21/03/2013 12:57,17/08/2013 08:46,advanced-google-adwords,1118194500,,"Google AdWords, Internet advertising, Internet marketing",
1908,Google AdWords, Anastasia Holdren,9,21/03/2013 12:58,17/08/2013 08:37,google-adwords,1449308384,,"Electronic commerce, Google AdWords, Internet marketing, Internet advertising",
1909,The Ultimate Small Business Marketing Book,Dee Blick,9,21/03/2013 12:59,17/08/2013 08:52,the-ultimate-small-business-marketing-book,1905493770,,,
1924,Switch ,Chip and Dan Heath,8,25/04/2013 13:37,14/08/2013 18:00,switch,1847940323,,,
1926,Selling to Win,Richard Denny,9,25/04/2013 13:40,17/08/2013 08:59,selling-to-win,749466316,,,
1927,Brilliant presentation,Richard Hall,9,25/04/2013 13:42,12/08/2013 21:29,brilliant-presentation,027376246X,"what the best presenters know, do and say","Public speaking, Business presentations",
1933,Bounce ,Matthew Syed,8,25/04/2013 15:05,14/08/2013 17:44,bounce,7350546,,,
1936,Exploratory software testing, James A. Whittaker,7,02/05/2013 14:34,15/08/2013 07:09,exploratory-software-testing,321636414,"tips, tricks, tours, and techniques to guide test design",Computer software -- Testing,
1967,Refactoring,Martin Fowler,7,30/08/2013 13:28,30/08/2013 13:28,refactoring,,Improving the Design of Existing Code,,
1968,Sams Teach Yourself Windows Server 2008,Joe Habraken,1,06/09/2013 15:25,06/09/2013 15:25,sams-teach-yourself-windows-server-2008,,in 24 Hours,,
1969,test,test,1,03/10/2013 15:52,03/10/2013 15:52,test,,,,
1970,Service Design Patterns,Robert Daigneau,4,16/10/2013 12:50,16/10/2013 12:50,service-design-patterns,,Fundemental Design Solutions for SOAP/WSDL and RESTful Web Services,,
1971,Enterprise SOA,"Dirk Krafzig, Karl Banke, Dirk Slama",4,16/10/2013 12:53,16/10/2013 12:53,enterprise-soa,,Service-Oriented Architecture Best Practice,,
1972,SOA Patterns,Arnon Rotem-Gal-Oz,4,16/10/2013 12:54,16/10/2013 12:54,soa-patterns,,,,
1973,Perfect Software,Gerald M. Weinberg,7,21/10/2013 11:56,21/10/2013 11:56,perfect-software,,and Other Illusions About Testing,,
1974,It's Not Carpal Tunnel Syndrome,"Suparna Damany, MSPT & Jack Bellis",9,31/10/2013 12:39,31/10/2013 12:39,it-s-not-carpal-tunnel-syndrome,,RSI* Theory and Therapy for Computer Professionals,,
1975,Play for Scala,"Peter Hilton, Erik Bakker, Francisco Canedo",4,31/10/2013 12:41,31/10/2013 12:41,play-for-scala,,Covers Play 2,,
1976,Making It All Work,David Allen,9,19/11/2013 09:55,19/11/2013 09:55,making-it-all-work,,Winning at the game of work and the business of life,,
1977,Ready For Anything,David Allen,9,19/11/2013 09:56,19/11/2013 09:56,ready-for-anything,,52 productivity principles for work and life,,
1978,Vagrant: Up and Running,Mitchell Hashimoto,9,28/11/2013 16:02,28/11/2013 16:02,vagrant-up-and-running,,Create and Manage Virtualized Development Environments,,
1979,"Puppet 3 Cookbook, 2nd Edition",John Arundel,9,28/11/2013 16:21,28/11/2013 16:21,puppet-3-cookbook-2nd-edition,,,,
1980,Spring Web Services 2 Cookbook,"Hamidreza Sattari, Shameer Kunjumohamed",2,28/11/2013 16:23,28/11/2013 16:23,spring-web-services-2-cookbook,,,,
1981,Actors in Scala,"Philipp Haller, Frank Sommers",4,18/12/2013 11:29,18/12/2013 11:29,actors-in-scala,,Concurrent programming for the multi-core era,,
1985,Testing in Scala,O'Reilly,4,11/02/2014 13:58,11/02/2014 13:58,testing-in-scala,,,,
1987,Effective JAVA Script ,David Herman ,2,27/03/2014 14:12,27/03/2014 14:12,effective-java-script,,68 Specific ways to Harness the Power of Javascript ,JAVA ,
1988,Read This Before Our Next Meeting ,Al Pittampalli,9,03/04/2014 13:55,03/04/2014 13:55,read-this-before-our-next-meeting,,The Modern Meeting Standard for Successful Organisations ,,
1989,Software Estimation ,Steve McConnell ,1,03/04/2014 14:04,03/04/2014 14:04,software-estimation,,Demystifying the Black Art ,,
1990,PHP and MySql Everyday Apps for Dummies ,Janet Valade,3,03/04/2014 14:06,03/04/2014 14:06,php-and-mysql-everyday-apps-for-dummies,,,,
1991,F# for C# Developers ,Tao Liu,1,08/04/2014 15:07,08/04/2014 15:07,f-for-c-developers,,,,
1992,Facts and Fallacies of Software Engineering,Robert L Glass,4,23/04/2014 11:23,23/04/2014 11:23,facts-and-fallacies-of-software-engineering,,,,
1994,Db Context,Julia Lerman and Rowan Miller,1,01/05/2014 15:11,01/05/2014 15:11,db-context,,Programming Entity Framework,,
1995,Configuring Advanced Windows Server 2012 R2 Services,J.C Mackin / Orin Thomas,1,02/05/2014 14:43,02/05/2014 14:43,configuring-advanced-windows-server-2012-r2-services,,Exam Ref 70 - 412,,
1996,The Solutions Focus,Paul Z Jackson / Mark McKergow,8,09/05/2014 13:17,09/05/2014 13:17,the-solutions-focus--2,,Making Coaching and Change Simple ,,
1997,Being Geek,Michael Lopp,7,21/05/2014 13:56,21/05/2014 13:56,being-geek,,The Software Developer's Handbook,,
1998,Managing Humans,Michael Lopp ,8,22/05/2014 13:00,22/05/2014 13:00,managing-humans,,Biting and Humorous Tales of a Software Engineering Manager ,,
1999,Clojure Programming ,"Chas Emerick, Brian Carper, Christophe Grand",4,30/05/2014 11:44,30/05/2014 11:44,clojure-programming,,,,
2000,FISH!,Stephen C Lundin Ph.D,8,03/07/2014 11:22,03/07/2014 11:22,fish,,A Remarkable Way to Boost Morale and Improve Results,,
2001,Seven Languages in Seven Weeks,Bruce A. Tate,4,21/07/2014 14:56,21/07/2014 14:56,seven-languages-in-seven-weeks,,A Pragmatic Guide to Learning Programming Languages,,
2002,Java Concurrency in Practice,Brian Goetz,2,22/07/2014 12:43,22/07/2014 12:43,java-concurrency-in-practice,,,Java,
2005,The Magic Book of Thinking,David J. Schwartz,9,01/08/2014 10:01,01/08/2014 10:01,the-magic-book-of-thinking,,Set your goals high... then exceed them,,
2006,To Sell Is Human,Daniel H. Pink,9,01/08/2014 10:04,01/08/2014 10:04,to-sell-is-human,,"The surprising truth about persuading, convincing, and influencing others",,
2007,Business Model Generation,Alexander Osterwalder & Yves Pigneur,8,08/08/2014 11:12,08/08/2014 11:12,business-model-generation,,,,
2009,Learning Perl,Randal L Schwartz/Tom Phoenix,4,11/08/2014 15:55,11/08/2014 15:55,learning-perl,,,,
2010,Intermediate Perl,Randal L Schwartz/Tom Phoenix,4,11/08/2014 15:57,11/08/2014 15:57,intermediate-perl,,,,
2011,Galvanizing the Geeks,Zoe Cunningham,8,26/08/2014 13:38,26/08/2014 13:38,galvanizing-the-geeks,,Tips for Managing Technical People,,
2012,Developing ASP.NET MVC4 Web Applications (Exam Ref 70-486),William Penberthy,1,01/09/2014 15:31,14/05/2015 12:22,developing-asp-net-mvc4-web-applications-exam-ref-70-486,,,,
2013,Programming in HTML5 with JavaScript and CSS3,Rick Delorme,1,04/09/2014 12:01,04/09/2014 12:01,programming-in-html5-with-javascript-and-css3,,Exam Ref 70-480,,
2014,Little Miss Geek,Belinda Parmar,9,08/09/2014 14:33,08/09/2014 14:33,little-miss-geek,,Bridging the gap between girls and technology,,
2015,Java Performance,Charlie Hunt and Binu John,2,15/09/2014 10:13,15/09/2014 10:13,java-performance,,The Java Series,,
2016,Spring in Practice,Willie Wheeler with Joshua White,2,08/10/2014 08:38,08/10/2014 08:38,spring-in-practice,,,,
2017,Pro Angular JS,Adam Freeman ,5,13/10/2014 13:25,13/10/2014 13:25,pro-angular-js,,,,
2018,The Joy of Clojure ,Michael Fogus/Chris Houser,4,30/10/2014 16:43,30/10/2014 16:43,the-joy-of-clojure,,,,
2019,High Performance Websites,Steve Souders,5,31/10/2014 16:39,31/10/2014 16:39,high-performance-websites,,Essential Knowledge for frontend engineers,,
2020,The Art of Capacity Planning,John Allspaw,7,31/10/2014 16:40,31/10/2014 16:40,the-art-of-capacity-planning,,,,
2021,Building Scalable Web Sites,Cal Henderson,7,31/10/2014 16:41,31/10/2014 16:41,building-scalable-web-sites,,,,
2022,Scalable Internet Architectures,Theo Schlossnagle,7,03/11/2014 13:16,03/11/2014 13:16,scalable-internet-architectures,,,,
2023,Becoming a Technical Leader,Gerald M Weinberg,8,17/11/2014 15:16,17/11/2014 15:16,becoming-a-technical-leader,,An Organic Problem Solving Approach,,
2024,Computer Networking,"James F. Kurose, Keith W. Ross",4,01/12/2014 13:51,01/12/2014 13:51,computer-networking,,A Top-Down Approach,,
2025,xUnit Test Patterns,Gerard Meszaros,7,08/12/2014 13:44,08/12/2014 13:44,xunit-test-patterns,,Refactoring Test Code,,
2026,Apprenticeship Patterns,David H.Hoover & Adeale Oshineye,7,22/12/2014 14:14,22/12/2014 14:14,apprenticeship-patterns,,Guidance for the Aspiring Software Craftsman,,
2027,Understanding Crytography,Christof Paar/Jan Pelzl,7,15/01/2015 13:34,15/01/2015 13:34,understanding-crytography,,A Textbook for Students and Practitioners,,
2028,The Signal and the Noise,Nate Silver,9,22/01/2015 10:44,22/01/2015 10:44,the-signal-and-the-noise,,The Art and Science of Prediction,,
2029,"Thinking, Fast and Slow",Daniel Kahneman,9,22/01/2015 10:45,22/01/2015 10:45,thinking-fast-and-slow,,,,
2030,Lean Analytics,Eric Ries,7,23/01/2015 13:33,23/01/2015 13:33,lean-analytics,,Use Data to Build A Better Startup Faster,,
2031,SSH Mastery ,Michael W. Lucas,4,05/02/2015 12:37,05/02/2015 12:37,ssh-mastery,,"OpenSSH, PuTTY, Tunnels and Keys",,
2032,Bulletproof SSL and TLS,Ivan Ristic,4,13/02/2015 17:14,13/02/2015 17:14,bulletproof-ssl-and-tls,,Understanding and Deploying SSL/TLS and PKI to Secure Servers and Web Applications,,
2033,Configuring Windows Server Virtualization,"Nelson Ruest, Danielle Ruest and Grandmasters",1,16/02/2015 12:42,16/02/2015 12:42,configuring-windows-server-virtualization,,Training Kit MCTS Exam 70-652,,
2034,Networking and Network Access Protection (NAP),Joseph Davies and Tony Northrup with the Microsoft Networking Team,1,16/02/2015 13:02,16/02/2015 13:02,networking-and-network-access-protection-nap,,Windows Server 2008,,
2035,Building Microservices,Sam Newman,4,24/02/2015 15:41,24/02/2015 15:41,building-microservices,,,,
2036,Getting Started with OAuth 2.0,Ryan Boyd,4,25/02/2015 17:06,25/02/2015 17:06,getting-started-with-oauth-2-0,,,,
2037,"Programming in C#, exam ref 70-483",Wouter de Kort,1,05/03/2015 12:25,05/03/2015 13:10,programming-in-c-exam-ref-70-483,,,,
2038,Pro C# 5.0 and the .NET 4.5 Framework,Andrew Troelsen,1,05/03/2015 12:27,05/03/2015 13:09,pro-c-5-0-and-the-net-4-5-framework,,Exploring the .NET universe using curly brackets,,
2039,The art of looking sideways.,Alan Fletcher,9,24/03/2015 12:47,24/03/2015 12:47,the-art-of-looking-sideways,,,,
2040,Wireshark 101,Laura Chappell,4,08/04/2015 13:17,08/04/2015 13:17,wireshark-101,,Essential Skills for Network Analysis,,
2041,Brilliant Communication Skills,Gill Hasson,9,13/04/2015 12:22,13/04/2015 12:22,brilliant-communication-skills,,"What the best communicators know, do and say",,
2042,Business Writing,Ian Atkinson,9,13/04/2015 12:43,13/04/2015 12:43,business-writing,,"How to write to engage, persuade and sell",,
2043,Professional ASP.NET MVC 5,"Jon Galloway, Brad Wilson, K. Scott Allen & David Matson",1,14/04/2015 09:33,14/04/2015 09:33,professional-asp-net-mvc-5,,,,
2044,Essentials of Developing Windows Store App Using C#,Indrajit Chakrabarty,1,29/04/2015 12:24,29/04/2015 12:24,essentials-of-developing-windows-store-app-using-c,,Exam Ref 70-484,,
2045,Programming in C#,Wouter de Kort,1,06/05/2015 13:57,15/05/2015 11:42,programming-in-c,,Exam Ref 70-483,,
2046,Debugging,David J. Agans,9,14/05/2015 12:55,14/05/2015 12:55,debugging,,The 9 Indispensable Rules for Finding Even the Most Elusive Software and Hardware Problems,,
2047,Developing Windows Azure and Web Services (Exam Ref 70-487),"William Ryan, Wouter de Kort & Shane Milton",1,15/05/2015 10:53,15/05/2015 10:59,developing-windows-azure-and-web-services-exam-ref-70-487,,,,
2048,Notes to a Software Team Leader,Roy Osherove,8,18/05/2015 11:12,18/05/2015 11:12,notes-to-a-software-team-leader,,Growing Self Organizing Teams,,
2049,Talking with Tech Leads,Patrick Kua,8,18/05/2015 11:14,18/05/2015 11:14,talking-with-tech-leads,,From Novices to Practitioners,,
2050,Managing Successful Projects with PRINCE2,TSO,8,29/05/2015 13:42,29/05/2015 13:42,managing-successful-projects-with-prince2,,,,
2051,Smart Investing,Tim Hale,9,29/05/2015 13:45,29/05/2015 13:45,smart-investing,,Simpler Decisions for Better Results,,
2052,Playing Poker to Win,Andrea Shavick & Dan Shavick,9,29/05/2015 13:51,29/05/2015 13:51,playing-poker-to-win,,,,
2053,Somebody Should Have Told Us!,Jack Pransky,9,11/06/2015 14:22,11/06/2015 14:22,somebody-should-have-told-us,,Simple truths for living well,,
2054,Practical Vim,Drew Neil,4,26/06/2015 11:43,26/06/2015 11:43,practical-vim,,Edit Text at the Speed of Thought,,
